code,name,name_ascii,state
5MV,Mountain View,Mountain View,HI
UIP,Mountain View,Mountain View,MO
MOU,Mountain Village,Mountain Village,AK
MSJ,Mountainside,Mountainside,NJ
MMV,Mountainville,Mountainville,NJ
HHF,Mountainville,Mountainville,NY
XJI,Mountlake Terrace,Mountlake Terrace,WA
ZMM,Mounts Mills,Mounts Mills,NJ
TVU,Mountville,Mountville,GA
XJH,Mountville,Mountville,PA
UTV,Mountville,Mountville,SC
MO4,Mouth of Wilson,Mouth of Wilson,VA
MC7,Mouthcard,Mouthcard,KY
M5O,Moville,Moville,IA
YMQ,Moweaqua,Moweaqua,IL
XXE,Moxee City,Moxee City,WA
IPG,Moyie Springs,Moyie Springs,ID
M4Y,Moyock,Moyock,NC
MST,Muenster,Muenster,TX
H98,Muhlenberg,Muhlenberg,PA
MKI,Mukilteo,Mukilteo,WA
MKZ,Mukwonago,Mukwonago,WI
EYQ,Mulberry,Mulberry,AR
MUF,Mulberry,Mulberry,FL
MU9,Muldoon,Muldoon,TX
ZMW,Muldrow,Muldrow,OK
MUH,Muleshoe,Muleshoe,TX
UGM,Mulga,Mulga,AL
MU7,Mulino,Mulino,OR
MHN,Mullen,Mullen,NE
MU3,Mullens,Mullens,WV
MHJ,Mullica Hill,Mullica Hill,NJ
RMU,Mulliken,Mulliken,MI
MXU,Mullins,Mullins,SC
VNE,Mulvane,Mulvane,KS
TM9,Mumford,Mumford,TX
MUB,Muncie,Muncie,IL
MIE,Muncie,Muncie,IN
UNE,Muncie,Muncie,KS
MUN,Muncy,Muncy,PA
MUJ,Mundelein,Mundelein,IL
UOB,Munford,Munford,AL
M7F,Munford,Munford,TN
UNF,Munfordville,Munfordville,KY
UEM,Munger,Munger,MI
M8D,Munich,Munich,ND
MGS,Munising,Munising,MI
UNV,Munnsville,Munnsville,NY
MF9,Munroe Falls,Munroe Falls,OH
MUQ,Munster,Munster,IN
MUS,Murchison,Murchison,TX
MR5,Murdock,Murdock,IL
UDK,Murdock,Murdock,MN
YMK,Murdock,Murdock,NE
FB3,Murfreesboro,Murfreesboro,AR
MUC,Murfreesboro,Murfreesboro,NC
MFU,Murfreesboro,Murfreesboro,TN
ZMU,Murphy,Murphy,NC
URP,Murphy,Murphy,OR
MU8,Murphy,Murphy,TX
MS5,Murphys,Murphys,CA
M9U,Murphysboro,Murphysboro,IL
QRU,Murray,Murray,IA
CEY,Murray,Murray,KY
7MU,Murray,Murray,NE
MUY,Murray,Murray,UT
MRR,Murray Hill,Murray Hill,NJ
WQ2,Murraysville,Murraysville,WV
GGQ,Murrayville,Murrayville,GA
RT3,Murrells Inlet,Murrells Inlet,SC
MHQ,Murrieta,Murrieta,CA
XYS,Murrysville,Murrysville,PA
MMG,Murtaugh,Murtaugh,ID
MUT,Muscatine,Muscatine,IA
USH,Muscle Shoals,Muscle Shoals,AL
MSL,Muscle Shoals-Florence Apt,Muscle Shoals-Florence Apt,AL
MUZ,Muscoda,Muscoda,WI
USG,Muskego,Muskego,WI
MKG,Muskegon,Muskegon,MI
5MO,Muskegon Heights,Muskegon Heights,MI
MKO,Muskogee,Muskogee,OK
UMU,Mustang,Mustang,OK
M7R,Mustang Ridge,Mustang Ridge,TX
YKC,Myakka City,Myakka City,FL
DYF,Myers Flat,Myers Flat,CA
YES,Myerstown,Myerstown,PA
MV5,Myersville,Myersville,MD
XJL,Myrtle,Myrtle,MS
MYR,Myrtle Beach,Myrtle Beach,SC
YTK,Myrtle Creek,Myrtle Creek,OR
GY7,Myrtle Grove,Myrtle Grove,FL
MYG,Myrtle Grove,Myrtle Grove,LA
MFG,Myrtle Point,Myrtle Point,OR
MYC,Mystic,Mystic,CT
M7O,Myton,Myton,UT
NJB,Nabb,Nabb,IN
YNA,Naches,Naches,WA
NAC,Naco,Naco,AZ
OCH,Nacogdoches,Nacogdoches,TX
KQV,Nags Head,Nags Head,NC
N5H,Nahant,Nahant,MA
NHA,Naheola,Naheola,AL
NNH,Nahunta,Nahunta,GA
NNK,Naknek,Naknek,AK
NOL,Nakolik River,Nakolik River,AK
NPA,Nampa,Nampa,ID
NNO,Nanticoke,Nanticoke,MD
NNC,Nanticoke,Nanticoke,PA
ACK,Nantucket,Nantucket,MA
NAE,Nanuet,Nanuet,NY
APC,Napa,Napa,CA
WNA,Napakiak,Napakiak,AK
NH8,Napanoch,Napanoch,NY
PKA,Napaskiak,Napaskiak,AK
NPV,Naperville,Naperville,IL
APF,Naples,Naples,FL
N6P,Naples,Naples,IL
YUD,Naples,Naples,ME
NPL,Naples,Naples,NC
NPK,Naples,Naples,NY
NPJ,Naples,Naples,TX
NX5,Napoleon,Napoleon,ND
NAL,Napoleon,Napoleon,OH
NVW,Napoleonville,Napoleonville,LA
NAI,Nappanee,Nappanee,IN
NJ3,Naranja,Naranja,FL
N84,Narberth,Narberth,PA
NGU,Narragansett,Narragansett,RI
NAB,Narrows,Narrows,VA
NGB,Narrowsburg,Narrowsburg,NY
NVO,Narvon,Narvon,PA
WZQ,Narvon,Narvon,PA
P2A,Nas Pensacola,Nas Pensacola,FL
NNB,Nash,Nash,TX
NHC,"Nash, Ellis","Nash, Ellis",TX
7AS,Nashotah,Nashotah,WI
N2P,Nashport,Nashport,OH
N2S,Nashua,Nashua,IA
ASH,Nashua,Nashua,NH
ZNV,Nashville,Nashville,AR
N5V,Nashville,Nashville,CA
NSH,Nashville,Nashville,GA
NXV,Nashville,Nashville,IL
NJH,Nashville,Nashville,IN
NIF,Nashville,Nashville,KS
VQV,Nashville,Nashville,MI
NAS,Nashville,Nashville,NC
NJV,Nashville,Nashville,OH
BNA,Nashville,Nashville,TN
DHW,Nashwauk,Nashwauk,MN
NS5,Nasonville,Nasonville,RI
NYU,Nassau,Nassau,NY
N2B,Nassau Bay,Nassau Bay,TX
N8W,Nassawadox,Nassawadox,VA
HEZ,Natchez,Natchez,MS
NTH,Natchitoches,Natchitoches,LA
N2H,Nathrop,Nathrop,CO
NAK,Natick,Natick,MA
DCA,National Apt/Washington,National Apt/Washington,DC
NLN,National City,National City,CA
NCI,National City,National City,IL
NC2,National City,National City,MI
NTL,National Gardens,National Gardens,FL
TJA,Natoma,Natoma,KS
NRM,Natrium,Natrium,WV
NAH,Natrona Heights,Natrona Heights,PA
NAT,Natural Bridge,Natural Bridge,NY
NLH,Natural Bridge,Natural Bridge,VA
HPC,Natural Bridge Station,Natural Bridge Station,VA
NGK,Naugatuck,Naugatuck,CT
NKI,Naukiti,Naukiti,AK
NAV,Nauvoo,Nauvoo,AL
NV7,Nauvoo,Nauvoo,IL
NVA,Navarre,Navarre,FL
NVF,Navarre,Navarre,OH
VSA,Navasota,Navasota,TX
NIJ,Nawiliwili,Nawiliwili,HI
NAZ,Nazareth,Nazareth,PA
NEB,Neah Bay,Neah Bay,WA
7NO,Nebo,Nebo,KY
EBO,"Nebo, McDowell","Nebo, McDowell",NC
NBK,Nebraska City,Nebraska City,NE
NEJ,Necedah,Necedah,WI
NEC,Neche,Neche,ND
KHS,Neches,Neches,TX
NDD,Nederland,Nederland,CO
NDX,Nederland,Nederland,TX
8DE,Needham,Needham,AL
NEE,Needham,Needham,MA
NDM,Needham Heights,Needham Heights,MA
EED,Needles,Needles,CA
NZQ,Needmore,Needmore,PA
NVE,Needville,Needville,TX
NMO,Neelys,Neelys,MO
UXK,Neenah,Neenah,WI
NB4,Neets Bay,Neets Bay,AK
NEG,Negley,Negley,OH
IEW,Neillsville,Neillsville,WI
KOE,Nekoosa,Nekoosa,WI
4NE,Neligh,Neligh,NE
NS8,Nellis Air Force Base,Nellis Air Force Base,NV
N4L,Nellysford,Nellysford,VA
QSO,Nelson,Nelson,CA
NON,Nelson,Nelson,GA
NZL,Nelson,Nelson,NE
N8L,Nelson,Nelson,NH
QNL,Nelson,Nelson,WI
NLG,Nelson Lagoon,Nelson Lagoon,AK
NOQ,Nelsonia,Nelsonia,VA
NNV,Nelsonville,Nelsonville,OH
NSJ,"Nelsonville, Portage","Nelsonville, Portage",WI
NKM,Nemo,Nemo,SD
ENN,Nenana,Nenana,AK
NDA,Neodesha,Neodesha,KS
NE2,Neoga,Neoga,IL
EOS,Neosho,Neosho,MO
NE9,Neosho,Neosho,MS
NPH,Nephi,Nephi,UT
N8P,Neponset,Neponset,IL
9NT,Neptune,Neptune,NJ
NPB,Neptune Beach,Neptune Beach,FL
NPC,Neptune City,Neptune City,NJ
OZX,Nerstrand,Nerstrand,MN
NXZ,Nesbit,Nesbit,MS
NES,Nesconset,Nesconset,NY
NE3,Nescopeck,Nescopeck,PA
NSN,Neshanic Station,Neshanic Station,NJ
NZT,Nesmith,Nesmith,SC
N2M,Nespelem,Nespelem,WA
NSQ,Nesquehoning,Nesquehoning,PA
NCJ,Ness City,Ness City,KS
NEQ,Netcong,Netcong,NJ
NTO,Nettleton,Nettleton,MS
NVN,Nevada,Nevada,IA
NVD,Nevada,Nevada,MO
NVT,Nevada,Nevada,TX
NFC,Nevada City,Nevada City,CA
NVI,Neville Island,Neville Island,PA
ZVI,Nevis,Nevis,MN
NWA,New Albany,New Albany,IN
NAM,New Albany,New Albany,MS
QWB,New Albany,New Albany,OH
NJA,New Albany,New Albany,PA
N4W,New Albin,New Albin,IA
NA3,New Alexandria,New Alexandria,PA
AU4,New Auburn,New Auburn,MN
NUB,New Auburn,New Auburn,WI
N7G,New Augusta,New Augusta,IN
NA2,New Augusta,New Augusta,MS
NDI,New Baden,New Baden,IL
NBT,New Baltimore,New Baltimore,MI
NB9,New Baltimore,New Baltimore,PA
NB8,New Baltimore,New Baltimore,VA
EFC,New Bedford,New Bedford,IL
NBD,New Bedford,New Bedford,MA
EWB,New Bedford-Fall River Apt,New Bedford-Fall River Apt,MA
8LL,New Berlin,New Berlin,IL
NBR,New Berlin,New Berlin,NY
NUY,New Berlin,New Berlin,PA
NBB,New Berlin,New Berlin,WI
EWN,New Bern,New Bern,NC
NEH,New Bethlehem,New Bethlehem,PA
NBL,New Bloomfield,New Bloomfield,MO
7NB,New Bloomington,New Bloomington,OH
NBW,New Boston,New Boston,MI
NW8,New Boston,New Boston,MO
B5T,New Boston,New Boston,NH
NBX,New Boston,New Boston,TX
6RE,New Braintree,New Braintree,MA
NHB,New Braunfels,New Braunfels,TX
UXI,New Bremen,New Bremen,OH
NBI,New Brighton,New Brighton,MN
NET,New Brighton,New Brighton,PA
NWT,New Britain,New Britain,CT
NXB,New Britain,New Britain,PA
BW5,New Brockton,New Brockton,AL
NBJ,New Brunswick,New Brunswick,NJ
NB3,New Buffalo,New Buffalo,MI
NB6,New Buffalo,New Buffalo,PA
NWC,New Canaan,New Canaan,CT
NCY,New Caney,New Caney,TX
NC3,New Carlisle,New Carlisle,IN
NER,New Carlisle,New Carlisle,OH
NCA,New Carrollton,New Carrollton,MD
NSX,New Castle,New Castle,CO
NCD,New Castle,New Castle,DE
NQS,New Castle,New Castle,IN
JWC,New Castle,New Castle,KY
6CW,New Castle,New Castle,NH
NCP,New Castle,New Castle,PA
NW9,New Castle,New Castle,VA
NVP,New Centerville,New Centerville,PA
NXC,New Century,New Century,KS
NCN,New Chenega,New Chenega,AK
NUH,New Church,New Church,VA
NJY,New City,New City,NY
2TX,New Colony,New Colony,TX
ZWC,New Columbia,New Columbia,PA
ONZ,New Concord,New Concord,OH
CN6,New Connecticut,New Connecticut,NY
NWD,New Cumberland,New Cumberland,PA
NCU,New Cumberland,New Cumberland,WV
NYV,New Cuyama,New Cuyama,CA
NXD,New Deal,New Deal,TX
8ND,New Durham,New Durham,NH
NXG,New Eagle,New Eagle,PA
NGP,New Egypt,New Egypt,NJ
NZC,New Ellenton,New Ellenton,SC
NP7,New Enterprise,New Enterprise,PA
4NJ,New Era,New Era,MI
FUU,New Fairfield,New Fairfield,CT
NFO,New Florence,New Florence,MO
NFQ,New Florence,New Florence,PA
NFN,New Franken,New Franken,WI
NFG,New Franklin,New Franklin,MO
NFR,New Freedom,New Freedom,PA
IWG,New Galilee,New Galilee,PA
NG8,New Geneva,New Geneva,PA
NG6,New Germany,New Germany,MN
NXS,New Glarus,New Glarus,WI
NOU,New Gloucester,New Gloucester,ME
G22,New Gretna,New Gretna,NJ
N6H,New Hamburg,New Hamburg,NY
EHH,New Hampshire,New Hampshire,OH
NIM,New Hampton,New Hampton,IA
P6W,New Hampton,New Hampton,NH
N9H,New Hampton,New Hampton,NY
NJM,New Harmony,New Harmony,IN
NHT,New Hartford,New Hartford,CT
QND,New Hartford,New Hartford,NY
HVN,New Haven,New Haven,CT
NVQ,New Haven,New Haven,IL
NEV,New Haven,New Haven,IN
NH2,New Haven,New Haven,MO
NH3,New Haven,New Haven,NC
7NH,New Haven,New Haven,VT
YNH,New Haven,New Haven,WV
NHJ,New Hill,New Hill,NC
NH7,New Holland,New Holland,OH
UXL,New Holland,New Holland,PA
NWE,New Holstein,New Holstein,WI
2H4,New Hope,New Hope,KY
NHO,New Hope,New Hope,MN
NHI,New Hope,New Hope,PA
N4H,New Hope,New Hope,TN
NHN,New Hudson,New Hudson,MI
NHY,New Hyde Park,New Hyde Park,NY
ARA,New Iberia,New Iberia,LA
QNN,New Ipswich,New Ipswich,NH
NWJ,New Johnsonville,New Johnsonville,TN
NKP,New Kensington,New Kensington,PA
NKG,New Kingston,New Kingston,NY
NEF,New Kingstown,New Kingstown,PA
NKX,New Knoxville,New Knoxville,OH
KGK,New Koliganek,New Koliganek,AK
NL4,New Lebanon,New Lebanon,OH
NOX,New Lenox,New Lenox,IL
NLX,New Lexington,New Lexington,OH
NLR,New Liberty,New Liberty,IA
NLI,New Lisbon,New Lisbon,WI
NLO,New London,New London,CT
NML,New London,New London,IA
NQV,New London,New London,MO
NXA,New London,New London,NC
6WN,New London,New London,NH
NED,New London,New London,OH
NW7,New London,New London,PA
NLD,New London,New London,WI
NL2,New Londonderry,New Londonderry,NH
GON,New London-Groton Apt,New London-Groton Apt,CT
XNW,New Madrid,New Madrid,MO
NMT,New Market,New Market,AL
NM5,New Market,New Market,IA
NM8,New Market,New Market,MD
NJP,New Market,New Market,TN
N8M,New Marlborough,New Marlborough,MA
NSF,New Marshfield,New Marshfield,OH
NM2,New Martinsville,New Martinsville,WV
NM6,New Meadows,New Meadows,ID
NZE,New Melle,New Melle,MO
NMI,New Miami,New Miami,OH
NM3,New Middletown,New Middletown,IN
N6M,New Middletown,New Middletown,OH
NEM,New Milford,New Milford,CT
NMF,New Milford,New Milford,NJ
NMD,New Milford,New Milford,PA
MSY,New Orleans,New Orleans,LA
NXF,New Oxford,New Oxford,PA
IN5,New Palestine,New Palestine,IN
NEZ,New Paltz,New Paltz,NY
NPI,New Paris,New Paris,IN
NP8,New Paris,New Paris,OH
NP9,New Pekin,New Pekin,IN
PHD,New Philadelphia,New Philadelphia,OH
NPP,New Philadelphia,New Philadelphia,PA
ZGX,New Plymouth,New Plymouth,ID
QZN,New Point,New Point,VA
NRH,New Port Richey,New Port Richey,FL
EPL,New Portland,New Portland,ME
NWP,New Prague,New Prague,MN
NP2,New Preston,New Preston,CT
NPS,New Prospect,New Prospect,SC
NPG,New Providence,New Providence,IA
NPX,New Providence,New Providence,NJ
NVC,New Providence,New Providence,PA
8QJ,New Richmond,New Richmond,IN
QRQ,New Richmond,New Richmond,OH
RNH,New Richmond,New Richmond,WI
N4R,New Ringgold,New Ringgold,PA
NZR,New River,New River,AZ
N3R,New Roads,New Roads,LA
UXO,New Rochelle,New Rochelle,NY
NZS,New Salem,New Salem,IL
6NW,New Salem,New Salem,MA
NQY,New Salem,New Salem,ND
NWS,New Salem,New Salem,PA
NS2,New Salisbury,New Salisbury,IN
NNZ,New Sharon,New Sharon,ME
NSB,New Smyrna Beach,New Smyrna Beach,FL
NST,New Stanton,New Stanton,PA
NRW,New Strawn,New Strawn,KS
KNW,New Stuyahok,New Stuyahok,AK
NUF,New Summerfield,New Summerfield,TX
N9E,New Sweden,New Sweden,ME
NWW,New Tazewell,New Tazewell,TN
OZW,New Town,New Town,ND
N5T,New Tripoli,New Tripoli,PA
XJS,New Troy,New Troy,MI
ULM,New Ulm,New Ulm,MN
RUM,New Ulm,New Ulm,TX
N2V,New Vernon,New Vernon,NJ
QIA,New Vienna,New Vienna,IA
NVH,New Vienna,New Vienna,OH
N9V,New Vineyard,New Vineyard,ME
EUV,New Virginia,New Virginia,IA
NYW,New Washington,New Washington,IN
9NW,New Washington,New Washington,OH
ERF,New Waterford,New Waterford,OH
NWV,New Waverly,New Waverly,TX
NWQ,New Weston,New Weston,OH
NEU,New Wilmington,New Wilmington,PA
NWM,New Windsor,New Windsor,MD
NWI,New Windsor,New Windsor,NY
NYC,New York,New York,NY
T5X,New York,New York,TX
NYQ,New York Mills,New York Mills,MN
Z2E,New York Mills,New York Mills,NY
NDW,Newald,Newald,WI
N2K,Newark,Newark,AR
NKQ,Newark,Newark,CA
NWK,Newark,Newark,DE
NKW,Newark,Newark,IL
ZNA,Newark,Newark,MO
EWR,Newark,Newark,NJ
NNY,Newark,Newark,NY
NEK,Newark,Newark,OH
NRK,Newark,Newark,TX
NUV,Newark Valley,Newark Valley,NY
NWO,Newaygo,Newaygo,MI
NUG,Newberg,Newberg,OR
NBE,Newbern,Newbern,TN
V4B,Newbern,Newbern,VA
NBF,Newberry,Newberry,FL
WY5,Newberry,Newberry,IN
NBZ,Newberry,Newberry,SC
NYS,Newberry Springs,Newberry Springs,CA
E8N,Newborn,Newborn,GA
NB7,Newburg,Newburg,MD
NWR,Newburg,Newburg,OH
XJT,Newburgh,Newburgh,IN
SWF,Newburgh,Newburgh,NY
JNW,Newburgh Heights,Newburgh Heights,OH
ZGK,Newbury,Newbury,MA
8NW,Newbury,Newbury,NH
NEY,Newbury,Newbury,OH
7NW,Newbury,Newbury,VT
NVK,Newbury Park,Newbury Park,CA
ZMP,Newburyport,Newburyport,MA
NUC,Newcastle,Newcastle,CA
AWS,Newcastle,Newcastle,ME
NC6,Newcastle,Newcastle,OK
YNC,Newcastle,Newcastle,UT
NKC,Newcastle,Newcastle,WA
ECS,Newcastle,Newcastle,WY
NCB,Newcomb,Newcomb,TN
NXQ,Newcomerstown,Newcomerstown,OH
5NW,Newdale,Newdale,ID
4IU,Newell,Newell,IA
NL6,Newell,Newell,PA
NVG,Newell,Newell,WV
NLT,Newellton,Newellton,LA
NFE,Newfane,Newfane,NY
7NE,Newfane,Newfane,VT
N9W,Newfield,Newfield,ME
NWF,Newfield,Newfield,NJ
NFD,Newfield,Newfield,NY
NEI,Newfields,Newfields,NH
NFY,Newfoundland,Newfoundland,NJ
NW6,Newhall,Newhall,CA
NWG,Newington,Newington,CT
NWZ,Newington,Newington,NH
NQG,Newington,Newington,VA
NR6,Newkirk,Newkirk,OH
9KI,Newkirk,Newkirk,OK
NMW,Newman,Newman,CA
NAG,Newman Grove,Newman Grove,NE
NL7,Newman Lake,Newman Lake,WA
UWN,Newmanstown,Newmanstown,PA
KT9,Newmarket,Newmarket,MD
NMK,Newmarket,Newmarket,NH
W4O,Newmarket,Newmarket,VA
NAN,Newnan,Newnan,GA
NPN,Newport,Newport,AR
ZNP,Newport,Newport,CA
NPD,Newport,Newport,DE
NPF,Newport,Newport,IN
XJU,Newport,Newport,KY
NOZ,Newport,Newport,ME
NEP,Newport,Newport,MI
NPM,Newport,Newport,MN
NP4,Newport,Newport,NC
NWH,Newport,Newport,NH
P5W,Newport,Newport,OH
NPO,Newport,Newport,OR
NPT,Newport,Newport,RI
NPR,Newport,Newport,TN
VAP,Newport,Newport,VA
EFK,Newport,Newport,VT
NP6,Newport,Newport,WA
JNP,Newport Beach,Newport Beach,CA
QPQ,Newport Coast,Newport Coast,CA
NNS,Newport News,Newport News,VA
PHF,Newport News-Hampton-Williamsburg Apt,Newport News-Hampton-Williamsburg Apt,VA
NRP,"Newport, Perry","Newport, Perry",PA
QNE,Newportville,Newportville,PA
8RY,Newry,Newry,ME
NQR,Newry,Newry,PA
WWT,Newtok,Newtok,AK
2N2,Newton,Newton,AL
NEO,Newton,Newton,GA
TNU,Newton,Newton,IA
NMQ,Newton,Newton,IL
EWK,Newton,Newton,KS
NTN,Newton,Newton,MA
NTM,Newton,Newton,MS
OXP,Newton,Newton,NC
NWU,Newton,Newton,NH
NWN,Newton,Newton,NJ
NXW,Newton,Newton,TX
QKW,Newton,Newton,WI
N2C,Newton Centre,Newton Centre,MA
NFS,Newton Falls,Newton Falls,NY
ZNF,Newton Falls,Newton Falls,OH
NGV,Newton Grove,Newton Grove,NC
TGX,Newton Highlands,Newton Highlands,MA
NFM,Newton Upper Falls,Newton Upper Falls,MA
NN4,Newtonville,Newtonville,IN
NNF,Newtonville,Newtonville,MA
NN5,Newtonville,Newtonville,NY
NTC,Newtown,Newtown,CT
NXE,Newtown,Newtown,IN
UOU,Newtown,Newtown,MO
NWX,Newtown,Newtown,OH
NTW,Newtown,Newtown,PA
NTQ,Newtown Square,Newtown Square,PA
ZNE,Newville,Newville,PA
NZP,Nezperce,Nezperce,ID
NGW,Niagara,Niagara,WI
IAG,Niagara Falls,Niagara Falls,NY
NZU,Niangua,Niangua,MO
NII,Niantic,Niantic,CT
NIE,Niblack,Niblack,AK
QNX,Nibley,Nibley,UT
NC8,Nicasio,Nicasio,CA
NCQ,Nice,Nice,CA
NT3,Nicetown,Nicetown,PA
NIV,Niceville,Niceville,FL
NKV,Nichen Cove,Nichen Cove,AK
NCK,Nicholasville,Nicholasville,KY
ICH,Nicholls,Nicholls,GA
SN9,Nichols,Nichols,NY
NCL,Nichols,Nichols,SC
IHU,Nichols,Nichols,WI
NH6,Nichols Hills,Nichols Hills,OK
NS3,"Nichols, Tioga","Nichols, Tioga",NY
NI8,Nicholson,Nicholson,MS
NI7,Nicholson,Nicholson,PA
NV3,Nickelsville,Nickelsville,VA
NQL,Nicollet,Nicollet,MN
NIH,Nighthawk,Nighthawk,WA
NME,Nightmute,Nightmute,AK
NQK,Nikishka,Nikishka,AK
NIK,Nikiski,Nikiski,AK
NIB,Nikolai,Nikolai,AK
IKO,Nikolski,Nikolski,AK
NNQ,Niland,Niland,CA
NIZ,Niles,Niles,CA
NIL,Niles,Niles,IL
NLE,Niles,Niles,MI
NLS,Niles,Niles,OH
N3F,Nine Mile Falls,Nine Mile Falls,WA
NIY,Ninety Six,Ninety Six,SC
N2E,Nineveh,Nineveh,IN
NIN,Ninilchik,Ninilchik,AK
NN3,Ninnekah,Ninnekah,OK
N5B,Niobrara,Niobrara,NE
NIA,Niota,Niota,TN
NIO,Nipomo,Nipomo,CA
NP5,Nipton,Nipton,CA
IYF,Niskayuna,Niskayuna,NY
NIT,Nitro,Nitro,WV
N2W,Niwot,Niwot,CO
NXI,Nixa,Nixa,MO
NIX,Nixon,Nixon,PA
X8N,Nixon,Nixon,TX
NK3,Noank,Noank,CT
WTK,Noatak,Noatak,AK
NO9,Noble,Noble,IL
OBL,Noble,Noble,OK
8NO,Nobleboro,Nobleboro,ME
NVB,Noblesville,Noblesville,IN
NTX,Nocona,Nocona,TX
NOE,Noel,Noel,MO
OLS,Nogales,Nogales,AZ
QNV,Nokesville,Nokesville,VA
NQM,Nokomis,Nokomis,FL
NLZ,Nolan,Nolan,TX
NVX,Nolanville,Nolanville,TX
NZV,Nolensville,Nolensville,TN
OME,Nome,Nome,AK
NMX,Nome,Nome,TX
NNL,Nondalton,Nondalton,AK
KKE,Nooksack,Nooksack,WA
NOO,Noonan,Noonan,ND
ORV,Noorvik,Noorvik,AK
OIU,Nora Springs,Nora Springs,IA
NQO,Norco,Norco,CA
NCM,Norco,Norco,LA
UXN,Norcross,Norcross,GA
NS9,Norcross,Norcross,MN
NCX,Norcross,Norcross,VA
NDQ,Norden,Norden,CA
NFF,Norfolk,Norfolk,CT
NFJ,Norfolk,Norfolk,MA
OFK,Norfolk,Norfolk,NE
NFK,Norfolk,Norfolk,NY
ORF,Norfolk,Norfolk,VA
OOJ,Norfork,Norfork,AR
NRL,Norlina,Norlina,NC
DMV,Norma,Norma,NJ
NOM,Normal,Normal,IL
4OR,Normalville,Normalville,PA
NMN,Norman,Norman,AR
NI2,Norman,Norman,IN
OUN,Norman,Norman,OK
NZM,Norman Park,Norman Park,GA
5UN,Normandy,Normandy,MO
NXK,Normandy,Normandy,TN
NMG,Normangee,Normangee,TX
NFA,Norphlet,Norphlet,AR
NRF,Norridge,Norridge,IL
OWK,Norridgewock,Norridgewock,ME
OZS,Norris,Norris,IL
NR9,Norris,Norris,SC
NIQ,Norris,Norris,TN
UXQ,Norristown,Norristown,PA
NRR,North,North,NY
NOR,North,North,SC
NAA,North Abington,North Abington,MA
NA9,North Adams,North Adams,MA
XJM,North Andover,North Andover,MA
NHS,North Anson,North Anson,ME
JRB,North Arab,North Arab,AL
NJT,North Arlington,North Arlington,NJ
NTT,North Attleboro,North Attleboro,MA
NAU,North Augusta,North Augusta,SC
NOA,North Aurora,North Aurora,IL
NBY,North Babylon,North Babylon,NY
NBH,North Baltimore,North Baltimore,OH
5NB,North Barrington,North Barrington,IL
NBV,North Bay Shore,North Bay Shore,NY
N99,North Bay Village,North Bay Village,FL
N4B,North Beach,North Beach,MD
NLM,North Bellmore,North Bellmore,NY
NID,North Bend,North Bend,NE
NND,North Bend,North Bend,OH
OTH,North Bend,North Bend,OR
ND9,North Bend,North Bend,PA
NOB,North Bend,North Bend,WA
NTB,North Bennington,North Bennington,VT
NBN,North Bergen,North Bergen,NJ
NBM,North Berwick,North Berwick,ME
TDJ,North Bethesda,North Bethesda,MD
NBA,North Billerica,North Billerica,MA
G8H,North Birmingham,North Birmingham,AL
RHB,North Blenheim,North Blenheim,NY
RTM,North Bloomfield,North Bloomfield,OH
9NB,North Bonneville,North Bonneville,WA
FHB,North Branch,North Branch,MI
NB2,North Branch,North Branch,MN
XJN,North Branch,North Branch,NJ
NB5,North Branch,North Branch,TX
NBC,North Branford,North Branford,CT
NBP,North Brookfield,North Brookfield,MA
NBS,North Brunswick,North Brunswick,NJ
2CW,North Caldwell,North Caldwell,NJ
N7C,North Canaan,North Canaan,CT
NQN,North Canton,North Canton,CT
UXJ,North Canton,North Canton,OH
NTS,North Charleston,North Charleston,SC
NCH,North Charlotte,North Charlotte,NC
NCF,North Chelmsford,North Chelmsford,MA
NTA,North Chicago,North Chicago,IL
N8C,North Chili,North Chili,NY
NXY,North City,North City,WA
NCR,North Clarendon,North Clarendon,VT
NC4,North College Hill,North College Hill,OH
NRN,North Collins,North Collins,NY
NC5,North Conway,North Conway,NH
NCV,North Cove,North Cove,NC
2NC,North Creek,North Creek,NY
NDB,North Dartmouth,North Dartmouth,MA
NDG,North Dighton,North Dighton,MA
NAP,North East,North East,MD
NTE,North East,North East,PA
EN9,North Eastham,North Eastham,MA
NFH,North Falmouth,North Falmouth,MA
IFU,North Ferrisburgh,North Ferrisburgh,VT
88C,North Fork,North Fork,CA
N8F,North Fort Myers,North Fort Myers,FL
TFA,North Franklin,North Franklin,CT
NFW,North Freedom,North Freedom,WI
NGR,North Grafton,North Grafton,MA
NBG,North Granby,North Granby,CT
ZGN,North Grosvenor Dale,North Grosvenor Dale,CT
NH9,North Haledon,North Haledon,NJ
JNH,North Hampton,North Hampton,NH
NHQ,North Hartland,North Hartland,VT
NOH,North Haven,North Haven,CT
9NV,North Haven,North Haven,ME
NV8,North Haven,North Haven,NY
6TH,North Hero,North Hero,VT
NDC,North Highlands,North Highlands,CA
NHH,North Hills,North Hills,CA
NHD,North Hollywood,North Hollywood,CA
NH4,North Hoosick,North Hoosick,NY
N2R,North Houston,North Houston,TX
NHU,North Huntingdon,North Huntingdon,PA
NJ2,North Jackson,North Jackson,OH
9JV,North Java,North Java,NY
JVA,North Java,North Java,WY
IVJ,North Judson,North Judson,IN
NKY,North Kansas City,North Kansas City,MO
NK6,North Kingston Beach,North Kingston Beach,RI
